POSTING DATE,TRANSACTION DATE,TAG/PLATE NUMBER,AGENCY,DESCRIPTION,ENTRY TIME,ENTRY PLAZA,ENTRY LANE,EXIT TIME,EXIT PLAZA,EXIT LANE,VEHICLE TYPE CODE,AMOUNT,PREPAID,PLAN/RATE,FARE TYPE,BALANCE
06/08/2023,06/07/2023,02214781100,MTAB&T,TOLL,,-,-,22:58:24,VNB,009,-,($10.17),Y,BUSINESS,N,$961.32
06/08/2023,06/07/2023,02214781100,GSP,TOLL,,-,-,23:50:47,BRS,01S,1,($0.70),Y,BUSINESS,N,$971.49
06/07/2023,06/07/2023,02214781100,MTAB&T,TOLL,,-,-,13:18:57,VNB,020,-,($10.17),Y,BUSINESS,N,$972.19
06/07/2023,06/07/2023,02214781103,MTAB&T,TOLL,,-,-,14:50:34,VNB,008,-,($10.17),Y,BUSINESS,N,$982.36
06/07/2023,06/07/2023,02214781100,PANYNJ,TOLL,,-,-,12:58:43,OBX,04,-,($12.75),Y,BUSINESS,N,$992.53
06/07/2023,06/07/2023,02214781103,NJTP,TOLL,15:12:01,13 ,13E,17:16:26,1  ,16X,1,($9.88),Y,BUSINESS,N,$1005.28
06/07/2023,06/07/2023,02214781088,GSP,TOLL,,-,-,17:01:45,ASP,12N,1,($2.02),Y,BUSINESS,N,$1015.16
06/07/2023,06/07/2023,02214781103,DRBA,TOLL,,-,-,17:21:48,DMB,03,1,($4.75),Y,BUSINESS,N,$1017.18
06/07/2023,06/06/2023,X18NMX-NJ,GSP,TOLL,,-,-,19:31:23,ASP,10n,1,($2.02),Y,BUSINESS,N,$1021.93
06/07/2023,06/06/2023,X18NMX-NJ,GSP,TOLL,,-,-,19:27:33,BEN,03n,1,($0.70),Y,BUSINESS,N,$1023.95
06/07/2023,06/07/2023,02214781100,GSP,TOLL,,-,-,12:35:19,ASP,12N,1,($2.02),Y,BUSINESS,N,$1024.65
06/07/2023,06/07/2023,02214781100,GSP,TOLL,,-,-,12:24:15,LWN,04N,1,($0.70),Y,BUSINESS,N,$1026.67
06/07/2023,06/06/2023,X18NMX-NJ,GSP,TOLL,,-,-,23:19:05,RAS,15s,1,($2.02),Y,BUSINESS,N,$1027.37
06/07/2023,06/06/2023,X18NMX-NJ,GSP,TOLL,,-,-,23:01:46,ESS,11s,1,($2.02),Y,BUSINESS,N,$1029.39
06/07/2023,06/06/2023,X18NMX-NJ,GSP,TOLL,,-,-,19:59:28,UNI,09n,1,($2.02),Y,BUSINESS,N,$1031.41
06/07/2023,06/06/2023,S83RRJ-NJ,MTAB&T,TOLL,,-,-,22:42:51,TNB,005,-,($10.17),Y,BUSINESS,N,$1033.43
06/07/2023,06/07/2023,02214781103,MTAB&T,TOLL,,-,-,06:24:56,TNB,005,-,($10.17),Y,BUSINESS,N,$1043.60
