POSTING DATE,TRANSACTION DATE,TAG/PLATE NUMBER,AGENCY,DESCRIPTION,ENTRY TIME,ENTRY PLAZA,ENTRY LANE,EXIT TIME,EXIT PLAZA,EXIT LANE,VEHICLE TYPE CODE,AMOUNT,PREPAID,PLAN/RATE,FARE TYPE,BALANCE
05/23/2024,05/23/2024,02214781088,NJTP,TOLL,07:59:40,13 ,19E,08:08:37,11 ,15X,1,($2.47),Y,BUSINESS,N,$966.07
05/23/2024,05/22/2024,J49PCA-NJ,GSP,TOLL,,-,-,01:22:24,ESS,09s,1,($2.09),Y,BUSINESS,N,$968.54
05/23/2024,05/23/2024,02214781088,PANYNJ,TOLL,,-,-,04:43:48,GB ,04,-,($13.38),Y,BUSINESS,N,$970.63
05/23/2024,05/23/2024,02214781088,GSP,TOLL,,-,-,08:54:57,EAT,01N,1,($2.09),Y,BUSINESS,N,$984.01
05/23/2024,05/21/2024,02214781088,PANYNJ,TOLL,,-,-,17:10:55,GB ,02,-,($15.38),Y,BUSINESS,N,$986.10
05/23/2024,05/22/2024,02214781088,NYNJArpt,EPS,14:44:52,JFB,201,15:49:15,JFB,208,-,$18.00,Y,STANDARD,N,$1001.48
05/23/2024,05/22/2024,02214781088,NYNJArpt,EPS,18:30:32,JFB,203,18:47:45,JFB,206,-,$6.00,Y,STANDARD,N,$1019.48
05/23/2024,05/22/2024,02214781088,NYNJArpt,EPS,21:08:15,JFB,201,22:10:38,JFB,204,-,$18.00,Y,STANDARD,N,$1025.48
05/23/2024,05/23/2024,02214781088,GSP,TOLL,,-,-,08:12:29,RAS,14S,1,($2.09),Y,BUSINESS,N,$1043.48
05/23/2024,05/21/2024,02214781088,MTAB&T,TOLL,,-,-,17:25:21,VNB,022,-,($11.19),Y,BUSINESS,N,$1045.57
05/23/2024,05/23/2024,02214781088,NJTP,TOLL,04:33:28,11 ,05E,04:41:40,13 ,10X,1,($1.85),Y,BUSINESS,N,$1056.76
05/23/2024,05/23/2024,02214781088,GSP,TOLL,,-,-,04:11:17,ASP,11N,1,($2.09),Y,BUSINESS,N,$1058.61
05/23/2024,05/23/2024,02214781088,GSP,TOLL,,-,-,03:59:04,LWN,04N,1,($0.73),Y,BUSINESS,N,$1060.70
05/23/2024,05/21/2024,H20SHK-NJ,GSP,TOLL,,-,-,10:11:37,TRV,07n,1,($1.05),Y,BUSINESS,N,$1061.43
05/23/2024,05/18/2024,J49PCA-NJ,NJTP,TOLL,17:40:12,13 ,14e,17:49:14,11 ,15w,1,($2.47),Y,BUSINESS,N,$1062.48
05/23/2024,05/22/2024,02214781088,NJTP,TOLL,22:46:00,13 ,19E,22:54:57,11 ,14X,1,($1.85),Y,BUSINESS,N,$1064.95
05/23/2024,05/21/2024,J49PCA-NJ,GSP,TOLL,,-,-,18:09:03,UNI,16n,1,($2.09),Y,BUSINESS,N,$1066.80
05/23/2024,05/21/2024,J49PCA-NJ,GSP,TOLL,,-,-,17:32:06,ASP,12n,1,($2.09),Y,BUSINESS,N,$1068.89
05/23/2024,05/22/2024,02214781088,GSP,TOLL,,-,-,23:25:29,BRS,02S,1,($0.73),Y,BUSINESS,N,$1070.98
05/23/2024,05/22/2024,02214781088,GSP,TOLL,,-,-,22:58:46,RAS,14S,1,($2.09),Y,BUSINESS,N,$1071.71
05/22/2024,05/21/2024,J49PCA-NJ,GSP,TOLL,,-,-,17:22:21,BRN,04n,1,($0.73),Y,BUSINESS,N,$1073.80
05/22/2024,05/19/2024,02214781101,NYSTA,TOLL,,-,-,09:24:06,MCB,17S,2L,($10.94),Y,BUSINESS,N,$1074.53
05/22/2024,05/22/2024,02214781099,GSP,TOLL,,-,-,13:02:21,LWN,04N,1,($0.73),Y,BUSINESS,N,$1085.47
05/22/2024,05/19/2024,H18SHK-NJ,MdTA,TOLL,,-,-,13:04:55,WPL,003,-,($4.00),Y,BUSINESS,N,$1086.20
05/22/2024,05/22/2024,02214781099,GSP,TOLL,,-,-,12:24:49,LWS,04S,1,($0.73),Y,BUSINESS,N,$1090.20
05/22/2024,05/16/2024,N73RDS-NJ,PTC,TOLL,,-,-,20:27:27,DRB,2,-,($7.30),Y,BUSINESS,N,$1090.93
05/22/2024,05/03/2024,H20SHK-NJ,PTC,TOLL,10:34:22,SOM,1,14:12:31,NES,8,-,($35.50),Y,BUSINESS,N,$1098.23
05/22/2024,05/21/2024,02214781088,NYNJArpt,EPS,21:33:33,JFB,201,22:35:32,JFB,206,-,$18.00,Y,STANDARD,N,$1133.73
05/22/2024,05/19/2024,U51SUE-NJ,MTAB&T,TOLL,,-,-,13:56:10,MPB,005,-,($5.60),Y,BUSINESS,N,$1151.73
05/22/2024,05/18/2024,J49PCA-NJ,MTAB&T,TOLL,,-,-,17:11:53,VNB,008,-,($11.19),Y,BUSINESS,N,$1157.33
05/22/2024,05/19/2024,02214781088,DelDOT,TOLL,,-,-,21:01:41,D95,40,-,($4.00),Y,BUSINESS,N,$1168.52
05/21/2024,05/21/2024,02214781099,GSP,TOLL,,-,-,21:35:31,TRV,06N,1,($1.05),Y,BUSINESS,N,$1172.52
05/21/2024,05/21/2024,02214781088,NJTP,TOLL,17:03:40,13A,09E,17:08:08,13 ,03X,1,($1.32),Y,BUSINESS,N,$1173.57
05/21/2024,05/21/2024,02214781099,GSP,TOLL,,-,-,18:20:12,BKS,01S,1,($0.73),Y,BUSINESS,N,$1174.89
05/21/2024,05/20/2024,H20SHK-NJ,GSP,TOLL,,-,-,12:29:03,TRV,11s,1,($1.05),Y,BUSINESS,N,$1175.62
05/21/2024,05/21/2024,02214781088,NJTP,TOLL,16:42:32,11 ,05E,16:53:39,13A,17X,1,($2.47),Y,BUSINESS,N,$1176.67
05/21/2024,05/21/2024,02214781088,GSP,TOLL,,-,-,16:21:58,ASP,12N,1,($2.09),Y,BUSINESS,N,$1179.14
05/21/2024,05/21/2024,02214781088,GSP,TOLL,,-,-,16:17:23,BEN,05N,1,($0.73),Y,BUSINESS,N,$1181.23
05/21/2024,05/21/2024,02214781099,GSP,TOLL,,-,-,16:26:01,TRV,13S,1,($1.05),Y,BUSINESS,N,$1181.96
05/21/2024,05/18/2024,J49PCA-NJ,MTAB&T,TOLL,,-,-,13:02:50,VNB,015,-,($11.19),Y,BUSINESS,N,$1183.01
05/21/2024,05/18/2024,J49PCA-NJ,PANYNJ,TOLL,,-,-,12:45:08,OBX,04,-,($15.38),Y,BUSINESS,N,$1194.20
05/21/2024,05/19/2024,02214781088,MdTA,TOLL,,-,-,20:47:52,JFK,53,-,($8.00),Y,BUSINESS,N,$1209.58
05/21/2024,05/19/2024,02214781088,MdTA,TOLL,,-,-,20:17:30,BHT,006,-,($4.00),Y,BUSINESS,N,$1217.58
05/21/2024,05/20/2024,02214781093,DRPA,TOLL,00:00:00,-,-,08:29:21,WWB,12W,2,($5.00),Y,BUSINESS,N,$1221.58
05/20/2024,05/20/2024,02214781099,GSP,TOLL,,-,-,19:17:36,TRV,10S,1,($1.05),Y,BUSINESS,N,$1226.58
05/20/2024,05/16/2024,X18NMX-NJ,NJTP,TOLL,,-,-,08:27:07,3  ,05w,1,($4.50),Y,BUSINESS,M,$1227.63
05/20/2024,05/16/2024,X18NMX-NJ,NJTP,TOLL,,-,-,09:40:02,7A ,10w,1,($2.76),Y,BUSINESS,M,$1232.13
05/20/2024,05/19/2024,P45SKT-NJ,GSP,TOLL,,-,-,18:57:22,TRV,07n,1,($1.05),Y,BUSINESS,N,$1234.89
05/20/2024,05/20/2024,02214781093,NJTP,TOLL,09:51:33,6  ,09E,10:02:46,7A ,10X,1,($2.38),Y,BUSINESS,N,$1235.94
05/20/2024,05/20/2024,-,NJ E-ZPass,Prepaid Payment,,-,-,03:17:30,-,-,-,$1000.00,Y,-,-,$1238.32
05/20/2024,05/19/2024,02214781088,VDOT,TOLL,,-,-,18:02:40,PNO,91,-,($1.00),Y,BUSINESS,N,$238.32
05/20/2024,05/19/2024,02214781088,NJTP,TOLL,21:16:58,1  ,17E,22:08:37,8  ,05X,1,($7.66),Y,BUSINESS,N,$239.32
05/20/2024,05/17/2024,02214781088,NJTP,TOLL,,-,-,15:15:13,1  ,15X,1,($8.09),Y,BUSINESS,M,$246.98
05/20/2024,05/19/2024,02214781101,GSP,TOLL,,-,-,23:11:27,LWS,04S,1,($0.73),Y,BUSINESS,N,$255.07
05/20/2024,05/19/2024,02214781101,GSP,TOLL,,-,-,22:41:14,RAS,14S,1,($2.09),Y,BUSINESS,N,$255.80
