POSTING DATE,TRANSACTION DATE,TAG/PLATE NUMBER,AGENCY,DESCRIPTION,ENTRY TIME,ENTRY PLAZA,ENTRY LANE,EXIT TIME,EXIT PLAZA,EXIT LANE,VEHICLE TYPE CODE,AMOUNT,PREPAID,PLAN/RATE,FARE TYPE,BALANCE
05/17/2024,05/16/2024,02214781088,NYSTA,TOLL,,-,-,20:53:29,MCB,16S,2L,($10.94),Y,BUSINESS,N,$340.19
05/17/2024,05/17/2024,02214781088,GSP,TOLL,,-,-,10:42:05,LWS,04S,1,($0.73),Y,BUSINESS,N,$351.13
05/17/2024,05/17/2024,02214781099,GSP,TOLL,,-,-,11:14:34,TRV,11S,1,($1.05),Y,BUSINESS,N,$351.86
05/17/2024,05/17/2024,02214781088,GSP,TOLL,,-,-,10:12:28,RAS,15S,1,($2.09),Y,BUSINESS,N,$352.91
05/17/2024,05/17/2024,02214781088,GSP,TOLL,,-,-,09:47:42,ESS,05S,1,($2.09),Y,BUSINESS,N,$355.00
05/17/2024,05/17/2024,02214781088,GSP,TOLL,,-,-,09:25:23,PVK,07S,1,($2.09),Y,BUSINESS,N,$357.09
05/17/2024,05/15/2024,02214781100,PTC,TOLL,,-,-,09:28:13,DRB,01,-,($7.30),Y,BUSINESS,N,$359.18
05/17/2024,04/30/2024,H20SHK-NJ,PTC,TOLL,12:26:20,NES,5,16:06:57,SOM,4,-,($35.50),Y,BUSINESS,N,$366.48
05/17/2024,04/30/2024,H20SHK-NJ,PTC,TOLL,20:39:27,DNG,1,20:57:32,SOM,6,-,($3.30),Y,BUSINESS,N,$401.98
05/17/2024,04/30/2024,H20SHK-NJ,PTC,TOLL,18:17:38,SOM,2,18:35:46,DNG,4,-,($3.30),Y,BUSINESS,N,$405.28
05/17/2024,05/15/2024,02214781100,PTC,TOLL,13:54:20,WIG,03,14:03:03,NES,07,-,($3.80),Y,BUSINESS,N,$408.58
05/17/2024,05/15/2024,02214781100,PTC,TOLL,09:33:00,NES,05,09:49:57,FOW,08,-,($4.50),Y,BUSINESS,N,$412.38
05/17/2024,05/16/2024,X18NMX-NJ,DRPA,TOLL,00:00:00,-,-,08:37:59,WWB,12W,2,($5.00),Y,BUSINESS,N,$416.88
05/17/2024,05/15/2024,H18SHK-NJ,GSP,TOLL,,-,-,17:55:44,TRV,07n,1,($1.05),Y,BUSINESS,N,$421.88
05/17/2024,05/15/2024,S83RRJ-NJ,GSP,TOLL,,-,-,16:33:17,LWN,01n,1,($0.73),Y,BUSINESS,N,$422.93
